"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"21",440815.2311,6471199.309,"2013-05-29-S","2013-05-29-S-045","2013-05-29-S-045",-60,1375.569022,"5/29/2013",20130529,2013,149,2013149,"15:57:27","N","MultiOb",6,1,"Zuiderdam","Sara","Starboard","y",2,"y",13,173.6219551,441773.1865,6474042.212,11.64671927,441775.7133,6474028.609,198.7511718,2987.885669,25.12921662,"Lower Bay","Lower Bay","Lower Bay",-61,3318.571389,5,0,"U-Unsure","U-Unsure","BL-Blowing","100","none","strong","2'","excellent","20130529.nc",281.2539978,-98,-72.28571429,"2013_5.img",1.822970033,"2013.img",1.659469962
"22",433755.494,6465619.218,"2013-05-29-S","2013-05-29-S-052","2013-05-29-S-052",-148,1741.213959,"5/29/2013",20130529,2013,149,2013149,"16:22:35","Y","Single",1,1,"Zuiderdam","Sara","Starboard","y",1,"n",0,242.5173353,438637.2793,6466699.934,12.79443269,438625.4981,6466692.679,257.5694692,4986.908607,15.0521339,"Lower Bay","Outside","Outside",-77,1993.016932,5,0,"U-Unsure","U-Unsure","BL-Blowing","100","none","strong","2'","excellent","20130529.nc",281.2900085,-141,-143.5714286,"2013_5.img",NA,"2013.img",2.265500069
"23",432965.0612,6465208.533,"2013-05-29-S","2013-05-29-S-053","2013-05-29-S-053",-157,2365.682743,"5/29/2013",20130529,2013,149,2013149,"16:26:54","Y","Single",1,1,"Zuiderdam","Sara","Starboard","y",1,"n",0,241.2632065,436918.6196,6465816.111,16.05594299,436907,6465808.599,261.3445311,3987.350153,20.08132459,"Lower Bay","Outside","Outside",-109,1865.407328,5,0,"U-Unsure","U-Unsure","DF-Dive-fluke-up","100","none","strong","2'","excellent","20130529.nc",281.2999878,-134,-151,"2013_5.img",NA,"2013.img",2.265500069
"24",435015.6228,6463044.035,"2013-05-29-S","2013-05-29-S-054","2013-05-29-S-054",-85,55.09117105,"5/29/2013",20130529,2013,149,2013149,"16:31:54","Y","Single",1,1,"Zuiderdam","Sara","Starboard","y",1,"n",0,243.5988193,434563.8647,6464578.86,17.99717148,434551.9487,6464571.828,163.1173419,1596.604906,-80.48147745,"West Icy","Outside","Outside",-137,1415.986764,5,0,"U-Unsure","U-Unsure","DF-Dive-fluke-up","100","none","strong","2'","excellent","20130529.nc",281.3240051,34,42.16666667,"2013_5.img",NA,"2013.img",NA
"25",426700.6117,6457590.179,"2013-05-29-S","2013-05-29-S-055","2013-05-29-S-055",-106,2120.107032,"5/29/2013",20130529,2013,149,2013149,"16:41:19","Y","Single",1,1,"Zuiderdam","Sara","Starboard","y",5,"n",0,235.9003651,429867.0381,6461964.366,18.81157678,429856.1715,6461955.802,215.8601568,5386.670715,-20.04020827,"West Icy","Outside","Outside",-190,2660.721663,5,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","none","strong","2'","excellent","20130529.nc",281.368988,-98,-91,"2013_5.img",1.490640044,"2013.img",2.006580114
"26",427662.786,6460208.326,"2013-05-29-S","2013-05-29-S-056","2013-05-29-S-056",-218,2889.792597,"5/29/2013",20130529,2013,149,2013149,"16:45:35","Y","Single",1,1,"Zuiderdam","Sara","Starboard","n",4,"n",0,267.5486747,427623.5706,6461124.364,18.32606603,427609.826,6461122.775,176.6854347,915.9812691,-90.86324,"West Icy","Outside","Outside",-215,3232.457342,5,0,"WT-With/To","45-45-degrees","BL-Blowing","100","none","strong","2'","excellent","20130529.nc",281.3450012,-168,-156.5714286,"2013_5.img",1.490640044,"2013.img",2.006580114
"27",424989.137,6459156.064,"2013-05-29-S","2013-05-29-S-057","2013-05-29-S-057",-22,51.27509533,"5/29/2013",20130529,2013,149,2013149,"16:49:33","Y","Single",1,1,"Zuiderdam","Sara","Starboard","y",2,"n",0,269.5416852,425320.6579,6461128.339,19.12610274,425306.8663,6461127.229,189.1566692,1996.607676,-80.38501605,"West Icy","Outside","Outside",-230,1733.188319,5,0,"U-Unsure","U-Unsure","DF-Dive-fluke-up","100","none","strong","2'","excellent","20130529.nc",281.3599854,4,-30,"2013_5.img",1.490640044,"2013.img",2.006580114
"28",422002.3225,6461181.823,"2013-05-29-S","2013-05-29-S-058","2013-05-29-S-058",-261,1272.088749,"5/29/2013",20130529,2013,149,2013149,"16:53:33","N","MultiOb",3,1,"Zuiderdam","Sara","Starboard","n",1,"n",0,266.90429,422924.4655,6461070.162,19.79769066,422910.7396,6461068.418,277.1159043,915.4684393,10.2116143,"West Icy","Outside","Outside",-251,1171.464263,5,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","none","strong","2'","excellent","20130529.nc",281.3510132,-249,-221.4285714,"2013_5.img",NA,"2013.img",0.829029977
"29",438130.7229,6488765.344,"2013-05-31-N","2013-05-31-N-003","2013-05-31-N-003",-98,3058.304376,"5/31/2013",20130531,2013,151,2013151,"7:32:29","Y","Single",1,1,"Zaandam","Nat","Starboard","n",1,"y",13,359.4926401,438456.375,6488739.757,14.3508678,438454.2316,6488755.938,271.6653375,323.6454284,-87.82730265,"Lower Bay","Middle Bay","Middle Bay",-98,2786.926997,5,0,"W-With","0-Parallel","BL-Blowing","100","light","moderate","calm","poor","20130531.nc",281.553009,-91,-93.66666667,"2013_5.img",NA,"2013.img",1.870869994
"30",410018.0451,6525168.243,"2013-06-03-N","2013-06-03-N-003","2013-06-03-N-003",-424,2262.723264,"6/3/2013",20130603,2013,154,2013154,"7:45:48","N","MultiOb",5,1,"Grand Princess","Nat","Starboard","y",1,"n",0,312.4065171,412971.5319,6522470.723,19.76635339,412946.0185,6522488.608,312.4642595,3969.064431,0.057742362,"West Arm","West Arm","West Arm",-428,1417.787555,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20130603.nc",283.2170105,-384,-379.2857143,"2013_6.img",NA,"2013.img",NA
"31",429803.9897,6506506.787,"2013-06-03-N","2013-06-03-N-022","2013-06-03-N-022",-326,2044.059564,"6/3/2013",20130603,2013,154,2013154,"13:40:05","N","MultiOb",2,1,"Grand Princess","Nat","Starboard","y",1,"n",0,143.283775,429445.4282,6506987.55,19.11166537,429467.1083,6506965.172,143.6866573,568.863448,0.402882287,"Middle Bay","Middle Bay","Middle Bay",-328,2363.720587,6,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20130603.nc",282.9570007,-282,-290.7142857,"2013_6.img",3.066129923,"2013.img",2.433039904
"32",458158.2563,6461892.204,"2013-06-04-S","2013-06-04-S-003","2013-06-04-S-003",-139,3997.065334,"6/4/2013",20130604,2013,155,2013155,"5:26:59","Y","Single",1,1,"Westerdam","Sara","Starboard","y",1,"n",0,300.4518481,460194.7278,6460442.183,9.050376741,460182.3246,6460448.315,305.5025219,2486.295641,5.050673871,"East Icy","Outside","Outside",-98,4788.546155,6,1,"T-Toward","90-Perpendicular","BL-Blowing","90","none","light","1'","good","20130604.nc",283.0010071,-140,-138.5714286,"2013_6.img",5.338359833,"2013.img",8.116669655
"33",458621.0065,6462551.074,"2013-06-04-S","2013-06-04-S-004","2013-06-04-S-004",-134,3567.018248,"6/4/2013",20130604,2013,155,2013155,"5:29:31","Y","Single",1,1,"Westerdam","Sara","Starboard","y",1,"n",0,300.9251831,459592.8817,6460803.151,9.015695902,459580.5296,6460809.386,331.1489497,1988.507764,30.22376659,"East Icy","Outside","Outside",-148,4391.936198,6,1,"T-Toward","90-Perpendicular","BL-Blowing","90","none","light","1'","good","20130604.nc",283.0010071,-146,-141.2857143,"2013_6.img",8.379739761,"2013.img",8.55286026
"34",456240.0704,6459114.516,"2013-06-04-S","2013-06-04-S-005","2013-06-04-S-005",-148,647.8892697,"6/4/2013",20130604,2013,155,2013155,"5:31:25","Y","Single",1,1,"Westerdam","Sara","Starboard","y",2,"n",0,300.8989643,459138.2195,6461076.787,8.902011158,459125.8646,6461083.015,235.7007568,3493.250319,-65.19820743,"East Icy","Outside","Outside",-143,4146.814159,6,1,"G-Against","0-Parallel","BL-Blowing","90","none","light","1'","good","20130604.nc",282.9899902,-114,-91,"2013_6.img",NA,"2013.img",NA
"35",456083.6659,6460954.691,"2013-06-04-S","2013-06-04-S-006","2013-06-04-S-006",-136,1862.566984,"6/4/2013",20130604,2013,155,2013155,"5:33:58","N","MultiOb",4,1,"Westerdam","Sara","Starboard","y",1,"n",0,299.0973071,458538.4963,6461427.537,8.763186846,458525.9516,6461433.374,258.9107278,2488.753994,-40.18657937,"East Icy","Outside","Outside",-143,3904.013948,6,1,"U-Unsure","U-Unsure","DF-Dive-fluke-up","90","none","light","1'","good","20130604.nc",283.0130005,-141,-132.125,"2013_6.img",NA,"2013.img",NA
"36",452938.7418,6463584.399,"2013-06-04-S","2013-06-04-S-010","2013-06-04-S-010",-102,2556.374141,"6/4/2013",20130604,2013,155,2013155,"5:43:08","Y","MultiOb",1,1,"Westerdam","Sara","Starboard","y",1,"n",0,299.2460486,456331.0782,6462723.104,9.175614872,456318.5487,6462728.974,284.2032248,3486.380235,-15.0428238,"East Icy","Outside","Outside",-127,2893.63493,6,1,"U-Unsure","U-Unsure","BL-Blowing","90","none","light","1'","good","20130604.nc",283.0549927,-100,-107.4285714,"2013_6.img",4.095399857,"2013.img",5.154620171
"37",440603.0904,6472819.449,"2013-06-04-S","2013-06-04-S-012","2013-06-04-S-012",-58,1651.461221,"6/4/2013",20130604,2013,155,2013155,"6:28:54","Y","Single",1,1,"Westerdam","Sara","Starboard","y",2,"y",13,325.7959516,445027.6686,6467395.163,9.077395895,445019.084,6467406.014,320.7942576,6986.149289,-5.001694024,"Lower Bay","Outside","Outside",-73,4200.482172,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","calm","excellent","20130604.nc",283.178009,-58,-60.625,"2013_6.img",1.969310045,"2013.img",1.659469962
"38",442594.53,6470791.859,"2013-06-04-S","2013-06-04-S-013","2013-06-04-S-013",-67,3167.786911,"6/4/2013",20130604,2013,155,2013155,"6:32:59","Y","Single",1,1,"Westerdam","Sara","Starboard","y",1,"y",13,341.0800595,444479.208,6468457.814,9.457834108,444473.7874,6468470.544,321.0075407,2986.655114,-20.07251883,"Lower Bay","Outside","Outside",-69,3481.20211,6,1,"WA-With/Aw","45-45-degrees","BL-Blowing","100","none","light","calm","excellent","20130604.nc",283.1629944,-68,-68.71428571,"2013_6.img",3.48864007,"2013.img",3.762200117
"39",443985.645,6469449.742,"2013-06-04-S","2013-06-04-S-014","2013-06-04-S-014",-70,3066.385807,"6/4/2013",20130604,2013,155,2013155,"6:35:47","Y","Single",1,1,"Westerdam","Sara","Starboard","y",1,"y",13,354.1213652,444304.7902,6469306.839,10.25396014,444302.382,6469320.464,292.203162,342.1041025,-61.91820318,"Lower Bay","Outside","Outside",-70,2926.337082,6,1,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","none","light","calm","excellent","20130604.nc",283.1499939,-64,-104.375,"2013_6.img",5.234960079,"2013.img",7.560480118
"40",443007.4339,6476376.285,"2013-06-04-S","2013-06-04-S-015","2013-06-04-S-015",-60,3532.606687,"6/4/2013",20130604,2013,155,2013155,"7:01:30","Y","Single",1,1,"Westerdam","Sara","Starboard","y",1,"y",13,315.1931279,443775.5542,6477016.415,8.352374474,443765.1196,6477025.501,229.4086843,997.7820638,-85.78444362,"Lower Bay","Lower Bay","Lower Bay",-59,2601.703718,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent","20130604.nc",283.1860046,-64,-61.75,"2013_6.img",2.345949888,"2013.img",2.14270997
"41",438937.2782,6478343.25,"2013-06-04-S","2013-06-04-S-016","2013-06-04-S-016",-45,1310.980548,"6/4/2013",20130604,2013,155,2013155,"7:08:50","N","MultiOb",5,1,"Westerdam","Sara","Starboard","y",1,"y",13,307.2940144,441933.8956,6478484.881,11.95263264,441922.3113,6478492.447,267.138649,2988.759287,-40.15536544,"Lower Bay","Lower Bay","Lower Bay",-49,2271.446673,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","calm","excellent","20130604.nc",283.2149963,-47,-43.33333333,"2013_6.img",NA,"2013.img",NA
"42",437332.7921,6468264.545,"2013-06-04-S","2013-06-04-S-026","2013-06-04-S-026",-61,1123.239617,"6/4/2013",20130604,2013,155,2013155,"18:00:11","N","MultiOb",3,1,"Westerdam","Sara","Starboard","y",3,"y",13,221.5375227,442167.9859,6470885.742,12.13579889,442159.5835,6470874.75,241.5966167,5487.356726,20.05909395,"Lower Bay","Outside","Lower Bay",-66,2734.460104,6,1,"U-Unsure","U-Unsure","BL-Blowing","80","none","light","calm","excellent","20130604.nc",283.1719971,-57,-69.5,"2013_6.img",NA,"2013.img",2.208699942
"43",439413.788,6464627,"2013-06-04-S","2013-06-04-S-029","2013-06-04-S-029",-29,294.1315555,"6/4/2013",20130604,2013,155,2013155,"18:08:45","Y","MultiOb",1,1,"Westerdam","Sara","Starboard","n",1,"n",0,221.395278,440237.0842,6468711.831,9.339741486,440228.7091,6468700.818,191.3120624,4154.526233,-30.0832156,"Lower Bay","Outside","Lower Bay",-38,2432.383641,6,1,"U-Unsure","U-Unsure","BL-Blowing","80","none","light","calm","excellent","20130604.nc",283.1440125,2,7.571428571,"2013_6.img",2.099639893,"2013.img",2.213049889
"44",417968.2178,6460141.778,"2013-06-04-S","2013-06-04-S-031","2013-06-04-S-031",-98,222.9401664,"6/4/2013",20130604,2013,155,2013155,"19:07:19","Y","MultiOb",1,1,"Westerdam","Sara","Starboard","y",1,"n",0,269.1723099,420772.1446,6461208.441,11.91271021,420758.3605,6461207.241,249.0997911,2986.655114,-20.07251883,"West Icy","Outside","Outside",-271,1471.674571,6,1,"WA-With/Aw","45-45-degrees","BL-Blowing","100","light","light","calm","good","20130604.nc",283.1629944,126,-110.375,"2013_6.img",NA,"2013.img",NA
"45",437462.3585,6482723.089,"2013-06-05-N","2013-06-05-N-002","2013-06-05-N-002",-26,1027.152895,"6/5/2013",20130605,2013,156,2013156,"7:23:38","N","MultiOb",2,1,"Zuiderdam","Nat","Starboard","y",1,"y",13,309.9958345,440143.653,6480473.548,15.77374999,440131.4124,6480481.207,310.0287096,3485.668431,0.032875062,"Lower Bay","Lower Bay","Lower Bay",-60,1956.271586,6,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","light","moderate","calm","good","20130605.nc",283.1390076,-46,-51.85714286,"2013_6.img",NA,"2013.img",NA
