"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"11",430976.1297,6507865.356,"2010-05-14-N","2010-05-14-N-013","2010-05-14-N-013",-113,3826.66646,"5/14/2010",20100514,2010,134,2010134,"7:24:20","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,320.0448899,430456.992,6505933.962,16.63551934,430447.5559,6505943.668,15.37928869,1993.056524,55.33439879,"Middle Bay","Middle Bay","Middle Bay",-324,2009.159479,5,0,"W-With","0-Parallel","BL-Blowing","100","none","moderate","2'","excellent","20100514.nc",279.7139893,-108,-122.6666667,"2010_5.img",3.532320023,"2010.img",3.656990051
"12",440080.384,6481644.573,"2010-05-14-N","2010-05-14-N-058","2010-05-14-N-058",-73,1739.651747,"5/14/2010",20100514,2010,134,2010134,"14:58:58","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"y",13,175.8078194,438154.3401,6485931.78,13.01505455,438156.3243,6485918.389,155.7628627,4686.950896,-20.04495669,"Lower Bay","Lower Bay","Lower Bay",-99,1921.868781,5,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","light","1'","excellent","20100514.nc",279.6749878,-26,-32.71428571,"2010_5.img",NA,"2010.img",18.78270912
"13",440282.1416,6481745.107,"2010-05-16-N","2010-05-16-N-053","2010-05-16-N-053",-55,1546.346353,"5/16/2010",20100516,2010,136,2010136,"16:12:48","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",1,"y",13,170.0707117,438286.4345,6485211.646,13.02017037,438288.7662,6485204.126,150.0458621,3992.286955,-20.02484961,"Lower Bay","Lower Bay","Lower Bay",-98,1850.588875,5,0,"A-Away","90-Perpendicular","BL-Blowing","20","none","moderate","1'","excellent","20100516.nc",279.4100037,-10,-30.5,"2010_5.img",NA,"2010.img",18.78270912
"14",424391.1371,6509676.082,"2010-05-17-N","2010-05-17-N-009","2010-05-17-N-009",-103,486.0278138,"5/17/2010",20100517,2010,137,2010137,"11:50:32","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,318.7277568,429126.3761,6508070.735,18.57226934,429103.6986,6508093.542,288.5627339,4971.183955,-30.1650229,"Middle Bay","Middle Bay","Middle Bay",-317,3421.840572,5,0,"U-Unsure","U-Unsure","BL-Blowing","30","none","moderate","1'","excellent","20100517.nc",280.6659851,-22,-67.42857143,"2010_5.img",2.329920053,"2010.img",2.559289932
"15",426852.1729,6510492.394,"2010-05-17-N","2010-05-17-N-038","2010-05-17-N-038",-325,1904.350746,"5/17/2010",20100517,2010,137,2010137,"18:26:24","Y","Single",1,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,130.523124,423051.4822,6513741.144,19.4107161,423077.1823,6513721.807,130.5461905,4967.863153,0.02306657,"Middle Bay","West Arm","West Arm",-400,2522.831483,5,0,"T-Toward","90-Perpendicular","BL-Blowing","30","none","light","2'","excellent","20100517.nc",280.3940125,-263,-234,"2010_5.img",3.201129913,"2010.img",3.780260086
"16",428005.9465,6508923.566,"2010-05-17-N","2010-05-17-N-040","2010-05-17-N-040",-314,3080.900922,"5/17/2010",20100517,2010,137,2010137,"18:29:37","N","MultiOb",3,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,130.6670088,424511.8362,6512499.992,19.22352838,424537.4877,6512480.591,135.7222509,4968.161522,5.055242147,"Middle Bay","West Arm","West Arm",-204,2637.502258,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","30","none","light","2'","excellent","20100517.nc",280.3080139,-303,-278.5714286,"2010_5.img",3.201129913,"2010.img",3.780260086
"17",428674.5505,6507551.707,"2010-05-17-N","2010-05-17-N-043","2010-05-17-N-043",-352,2881.185386,"5/17/2010",20100517,2010,137,2010137,"18:37:13","N","MultiOb",2,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,142.4681268,427750.1096,6509325.132,19.70721358,427771.251,6509300.894,152.6876798,1968.656296,10.21955305,"Middle Bay","Middle Bay","Middle Bay",-382,2735.6264,5,0,"G-Against","0-Parallel","DF-Dive-fluke-up","30","none","light","2'","excellent","20100517.nc",280.2120056,-270,-304.8571429,"2010_5.img",2.802370071,"2010.img",2.69562006
"18",433840.0871,6499958.059,"2010-05-17-N","2010-05-17-N-046","2010-05-17-N-046",-243,2404.694195,"5/17/2010",20100517,2010,137,2010137,"18:54:34","Y","Single",1,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,142.7934492,434145.6166,6500910.046,19.51142975,434166.6201,6500885.689,199.3924669,983.4231894,56.59901771,"Middle Bay","Middle Bay","Middle Bay",-308,3088.831615,5,0,"W-With","0-Parallel","DN-Dive-no-fluke","30","none","light","2'","excellent","20100517.nc",279.8580017,-174,-156.5714286,"2010_5.img",4.289070129,"2010.img",5.978630066
"19",438879.164,6481550.253,"2010-05-21-N","2010-05-21-N-002","2010-05-21-N-002",-75,1472.112059,"5/21/2010",20100521,2010,141,2010141,"6:47:39","Y","Single",1,1,"Statendam","Nat","Starboard","n",1,"y",13,345.6276965,439362.8258,6481368.189,12.64531065,439358.5061,6481381.019,289.4458338,508.3395168,-56.18186265,"Lower Bay","Lower Bay","Lower Bay",-77,1922.893183,5,0,"G-Against","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","20100521.nc",280.2709961,-64,-53,"2010_5.img",NA,"2010.img",NA
"20",438493.9077,6487226.089,"2010-05-21-N","2010-05-21-N-003","2010-05-21-N-003",-97,1867.574557,"5/21/2010",20100521,2010,141,2010141,"6:57:43","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"y",13,348.1470008,438384.1148,6485229.159,12.5009196,438380.3632,6485242.165,3.275594877,1987.170535,15.1285941,"Lower Bay","Lower Bay","Lower Bay",-98,1751.409297,5,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","good","20100521.nc",280.4360046,-93,-97.42857143,"2010_5.img",2.571010113,"2010.img",3.240720034
"21",432486.4178,6500656.907,"2010-05-21-N","2010-05-21-N-010","2010-05-21-N-010",-113,1638.36489,"5/21/2010",20100521,2010,141,2010141,"7:28:53","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"n",0,321.1222097,436217.6486,6499215.483,16.63669373,436208.3967,6499225.365,291.0376698,3987.786353,-30.08453989,"Middle Bay","Middle Bay","Middle Bay",-245,2269.024954,5,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent","20100521.nc",280.625,-140,-154,"2010_5.img",4.289070129,"2010.img",5.978630066
"22",412665.7254,6523510.753,"2010-05-21-N","2010-05-21-N-039","2010-05-21-N-039",-424,1114.933358,"5/21/2010",20100521,2010,141,2010141,"13:34:32","N","MultiOb",3,1,"Statendam","Nat","Starboard","y",1,"n",0,115.407639,411852.8821,6523896.852,16.90090911,411865.5054,6523891.963,115.4722791,886.3821341,0.064640057,"West Arm","West Arm","West Arm",-419,1764.295881,5,0,"G-Against","0-Parallel","BL-Blowing","90","none","light","calm","excellent","20100521.nc",280.6260071,-208,-232.5714286,"2010_5.img",NA,"2010.img",NA
"23",420174.5582,6516873.495,"2010-05-21-N","2010-05-21-N-042","2010-05-21-N-042",-300,1874.216177,"5/21/2010",20100521,2010,141,2010141,"13:45:48","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"n",0,131.2747211,416416.798,6520171.832,16.9593889,416427.6037,6520163.678,131.2862113,4986.478784,0.011490228,"West Arm","West Arm","West Arm",-429,1177.356135,5,0,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","90","none","light","calm","excellent","20100521.nc",280.7349854,-180,-201.5714286,"2010_5.img",NA,"2010.img",3.857939959
"24",420315.6777,6517693.472,"2010-05-21-N","2010-05-21-N-043","2010-05-21-N-043",-297,1198.936459,"5/21/2010",20100521,2010,141,2010141,"13:48:57","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"n",0,132.1437705,417646.1157,6519062.131,17.05733497,417656.7965,6519053.814,117.0952712,2986.666725,-15.04849931,"Middle Bay","West Arm","West Arm",-429,1599.610015,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","90","none","light","calm","excellent","20100521.nc",280.7139893,-124,-173,"2010_5.img",NA,"2010.img",NA
"25",439006.834,6493529.263,"2010-05-23-N","2010-05-23-N-011","2010-05-23-N-011",-85,2354.557972,"5/23/2010",20100523,2010,143,2010143,"7:43:00","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,352.5296413,438093.129,6492339.775,16.97203211,438091.1221,6492347.388,37.76837365,1495.111175,45.23873237,"Lower Bay","Middle Bay","Middle Bay",-112,1395.012232,5,0,"U-Unsure","U-Unsure","DN-Dive-no-fluke","100","none","moderate","1'","excellent","20100523.nc",280.5639954,-52,-77.33333333,"2010_5.img",3.230459929,"2010.img",3.336159945
"26",429835.4867,6508653.689,"2010-05-23-N","2010-05-23-N-053","2010-05-23-N-053",-198,4114.84417,"5/23/2010",20100523,2010,143,2010143,"15:09:35","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,127.8987631,427468.2288,6510496.467,19.28102767,427475.0059,6510492.458,127.9179118,2992.146965,0.019148719,"Middle Bay","Middle Bay","Middle Bay",-395,2493.100113,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","80","none","moderate","calm","excellent","20100523.nc",280.848999,-172,-173.4285714,"2010_5.img",3.201129913,"2010.img",3.780260086
"27",429468.0845,6506399.776,"2010-05-23-N","2010-05-23-N-054","2010-05-23-N-054",-330,1846.127987,"5/23/2010",20100523,2010,143,2010143,"15:15:42","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,129.6054419,430300.7918,6508218.11,19.16669046,430307.4465,6508213.901,204.829097,1998.894975,75.22365502,"Middle Bay","Middle Bay","Middle Bay",-175,3837.980897,5,0,"G-Against","0-Parallel","DN-Dive-no-fluke","80","none","moderate","calm","excellent","20100523.nc",280.8259888,-323,-300,"2010_5.img",2.802370071,"2010.img",2.69562006
"28",435538.4529,6504308.804,"2010-05-23-N","2010-05-23-N-058","2010-05-23-N-058",-166,2586.464351,"5/23/2010",20100523,2010,143,2010143,"15:26:25","Y","Single",1,1,"Volendam","Nat","Starboard","n",1,"n",0,134.1465127,435316.2263,6504459.526,19.02093589,435322.5269,6504454.804,124.0648763,260.6530326,-10.08163639,"Middle Bay","Middle Bay","Middle Bay",-166,2820.524142,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","80","none","moderate","calm","excellent","20100523.nc",280.7380066,-212,-161,"2010_5.img",3.204349995,"2010.img",5.216110229
"29",432684.8258,6502879.86,"2010-05-24-N","2010-05-24-N-012","2010-05-24-N-012",-317,3120.484169,"5/24/2010",20100524,2010,144,2010144,"8:02:33","N","MultiOb",2,1,"Zaandam","Nat","Starboard","y",1,"n",0,322.4818245,433495.7513,6501995.454,18.45951856,433485.7011,6502006.901,317.4659334,1184.676977,-5.015891102,"Middle Bay","Middle Bay","Middle Bay",-316,3314.211036,5,0,"T-Toward","90-Perpendicular","BL-Blowing","100","none","strong","1'","excellent","20100524.nc",280.7170105,-309,-268.8571429,"2010_5.img",4.289070129,"2010.img",5.978630066
"30",432457.6859,6502943.778,"2010-05-24-N","2010-05-24-N-014","2010-05-24-N-014",-295,2890.134391,"5/24/2010",20100524,2010,144,2010144,"8:03:59","N","MultiOb",2,1,"Zaandam","Nat","Starboard","n",1,"n",0,327.0686616,433015.8457,6502658.539,18.34232438,433006.7431,6502670.753,296.439438,613.193939,-30.62922357,"Middle Bay","Middle Bay","Middle Bay",-316,3439.383396,5,0,"U-Unsure","U-Unsure","SA-Surface-active","100","none","strong","1'","excellent","20100524.nc",280.7170105,-309,-261.3333333,"2010_5.img",4.289070129,"2010.img",5.978630066
"31",438257.9747,6486807.101,"2010-05-24-N","2010-05-24-N-065","2010-05-24-N-065",-99,1936.782951,"5/24/2010",20100524,2010,144,2010144,"15:40:21","Y","Single",1,1,"Zaandam","Nat","Starboard","y",1,"y",13,178.235681,438196.3998,6488806.097,17.27381285,438197.8673,6488790.935,178.2645491,1984.744001,0.028868097,"Lower Bay","Middle Bay","Middle Bay",-98,2974.345543,5,0,"A-Away","90-Perpendicular","DO-Dove","20","none","light","1'","good","20100524.nc",280.5350037,-121,-102.75,"2010_5.img",2.571010113,"2010.img",3.240720034
"32",438840.6782,6486452.281,"2010-05-24-N","2010-05-24-N-066","2010-05-24-N-066",-98,1301.034936,"5/24/2010",20100524,2010,144,2010144,"15:42:12","N","MultiOb",4,1,"Zaandam","Nat","Starboard","y",2,"y",13,172.9261224,438277.0037,6487842.262,16.7944277,438279.868,6487827.301,157.8116021,1484.987073,-15.11452024,"Lower Bay","Middle Bay","Middle Bay",-96,2356.83324,5,0,"A-Away","90-Perpendicular","BL-Blowing","20","none","light","1'","good","20100524.nc",280.5280151,-85,-89.33333333,"2010_5.img",2.571010113,"2010.img",3.240720034
"33",439021.9437,6484267.396,"2010-05-26-N","2010-05-26-N-002","2010-05-26-N-002",-89,1679.371259,"5/26/2010",20100526,2010,146,2010146,"10:51:50","N","MultiOb",2,1,"Island Princess","Nat","Port","n",1,"y",13,345.4812544,438677.3854,6483863.702,13.46163747,438675.5611,6483878.725,41.70735023,520.6208321,56.22609582,"Lower Bay","Lower Bay","Lower Bay",-89,2209.713998,5,0,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent","20100526.nc",280.9700012,-85,-80.25,"2010_5.img",NA,"2010.img",NA
"34",438380.9278,6485088.427,"2010-05-26-N","2010-05-26-N-004","2010-05-26-N-004",-95,1786.905459,"5/26/2010",20100526,2010,146,2010146,"10:54:18","Y","Single",1,1,"Island Princess","Nat","Port","n",1,"y",13,343.4705102,438410.2061,6484832.625,12.96123963,438407.8558,6484847.574,353.6206588,242.3532626,10.15014859,"Lower Bay","Lower Bay","Lower Bay",-95,1843.999105,5,0,"WA-With/Aw","45-45-degrees","BL-Blowing","100","none","light","calm","excellent","20100526.nc",280.9710083,-91,-97.85714286,"2010_5.img",2.571010113,"2010.img",3.240720034
"35",435123.951,6502864.98,"2010-05-26-N","2010-05-26-N-067","2010-05-26-N-067",-303,3189.788304,"5/26/2010",20100526,2010,146,2010146,"18:51:20","Y","Single",1,1,"Island Princess","Nat","Port","y",1,"n",0,143.3895512,432628.3788,6503012.788,15.30390892,432635.719,6502999.554,93.09578449,2491.868577,-50.29376667,"Middle Bay","Middle Bay","Middle Bay",-317,3058.141161,5,0,"U-Unsure","U-Unsure","BL-Blowing","0","none","light","2'","good","20100526.nc",281.2099915,-305,-288.8333333,"2010_5.img",5.148849964,"2010.img",6.083370209
"36",438866.5058,6481204.239,"2010-05-26-N","2010-05-26-N-069","2010-05-26-N-069",-67,1419.18834,"5/26/2010",20100526,2010,146,2010146,"19:33:02","N","MultiOb",2,1,"Island Princess","Nat","Port","y",2,"y",13,174.3495163,438414.0861,6485776.882,12.77326433,438413.5727,6485761.758,174.3244962,4579.970812,-0.025020151,"Lower Bay","Lower Bay","Lower Bay",-98,1660.365346,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","0","none","light","2'","good","20100526.nc",280.9240112,-64,-46.75,"2010_5.img",NA,"2010.img",NA
"37",438102.7915,6484034.333,"2010-05-26-N","2010-05-26-N-070","2010-05-26-N-070",-92,2094.791271,"5/26/2010",20100526,2010,146,2010146,"19:37:14","Y","Single",1,1,"Island Princess","Nat","Port","n",1,"y",13,169.3370832,438666.647,6484140.497,12.82179282,438667.457,6484125.385,260.8398735,571.9595255,91.50279032,"Lower Bay","Lower Bay","Lower Bay",-90,2020.962419,5,0,"G-Against","0-Parallel","DF-Dive-fluke-up","0","none","light","2'","good","20100526.nc",280.9710083,-103,-90.16666667,"2010_5.img",NA,"2010.img",NA
"38",438496.4222,6491197.013,"2010-05-28-N","2010-05-28-N-010","2010-05-28-N-010",-100,2216.216102,"5/28/2010",20100528,2010,148,2010148,"7:07:31","N","MultiOb",2,1,"Ryndam","Nat","Starboard","n",1,"n",0,356.8976797,438074.6507,6490147.701,15.16298469,438072.9216,6490161.127,22.23618182,1119.112755,25.33850217,"Lower Bay","Middle Bay","Middle Bay",-93,2336.35581,5,0,"U-Unsure","U-Unsure","SA-Surface-active","0","none","moderate","calm","excellent","20100528.nc",282.8540039,-88,-86.85714286,"2010_5.img",3.230459929,"2010.img",3.336159945
"39",438380.9961,6491371.152,"2010-05-28-N","2010-05-28-N-012","2010-05-28-N-012",-100,2052.101391,"5/28/2010",20100528,2010,148,2010148,"7:09:01","N","MultiOb",2,1,"Ryndam","Nat","Starboard","n",1,"n",0,354.9646819,438022.9242,6490859.101,15.49310597,438020.7432,6490872.461,35.8442355,615.2031232,40.87955356,"Lower Bay","Middle Bay","Middle Bay",-83,1892.499804,5,0,"A-Away","90-Perpendicular","BL-Blowing","0","none","moderate","calm","excellent","20100528.nc",282.8649902,-93,-84.875,"2010_5.img",3.230459929,"2010.img",3.336159945
"40",426253.0598,6513941.175,"2010-05-28-N","2010-05-28-N-023","2010-05-28-N-023",-393,587.4876375,"5/28/2010",20100528,2010,148,2010148,"7:57:34","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,317.0640426,425793.2592,6511789.81,17.20869572,425783.3311,6511799.013,12.36794475,2193.058273,55.3039021,"Middle Bay","West Arm","West Arm",-401,2040.58673,5,0,"G-Against","0-Parallel","BL-Blowing","0","none","moderate","calm","excellent","20100528.nc",283.3080139,8,-188.125,"2010_5.img",NA,"2010.img",NA
"41",411967.0747,6522385.787,"2010-05-28-N","2010-05-28-N-028","2010-05-28-N-028",-422,1645.068756,"5/28/2010",20100528,2010,148,2010148,"8:29:52","Y","Single",1,1,"Ryndam","Nat","Starboard","n",2,"n",0,302.0706917,412832.771,6522665.888,16.84627337,412820.8002,6522672.209,251.4535711,900.4914268,-50.61712054,"West Arm","West Arm","West Arm",-430,1256.015908,5,0,"G-Against","0-Parallel","DF-Dive-fluke-up","0","none","moderate","1'","excellent","20100528.nc",283.3649902,-282,-238.25,"2010_5.img",NA,"2010.img",NA
"42",439097.9545,6493179.864,"2010-05-28-N","2010-05-28-N-053","2010-05-28-N-053",-85,2380.451689,"5/28/2010",20100528,2010,148,2010148,"14:48:45","N","MultiOb",2,1,"Ryndam","Nat","Starboard","y",1,"n",0,173.2295572,437971.9311,6495411.872,17.76995621,437974.5157,6495398.584,153.1448304,2486.932216,-20.08472682,"Middle Bay","Middle Bay","Middle Bay",-198,1777.25974,5,0,"G-Against","0-Parallel","BL-Blowing","0","none","light","calm","excellent","20100528.nc",282.8680115,-56,-78,"2010_5.img",3.230459929,"2010.img",3.336159945
"43",438501.0734,6493661.816,"2010-05-28-N","2010-05-28-N-055","2010-05-28-N-055",-118,1909.402678,"5/28/2010",20100528,2010,148,2010148,"14:50:18","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,170.9793653,438094.0512,6494575.117,17.43047167,438097.1555,6494561.941,155.8325462,986.5978358,-15.1468191,"Lower Bay","Middle Bay","Middle Bay",-139,1659.327669,5,0,"U-Unsure","U-Unsure","BL-Blowing","0","none","light","calm","excellent","20100528.nc",282.8770142,-72,-86.5,"2010_5.img",3.230459929,"2010.img",3.336159945
"44",438032.5823,6484263.955,"2010-05-28-N","2010-05-28-N-059","2010-05-28-N-059",-87,2121.231977,"5/28/2010",20100528,2010,148,2010148,"15:07:34","N","MultiOb",2,1,"Ryndam","Nat","Starboard","y",6,"y",13,185.7451151,438065.0926,6486763.701,12.62990365,438064.7362,6486750.169,180.7409579,2486.42159,-5.004157222,"Lower Bay","Lower Bay","Lower Bay",-96,2115.317392,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","0","none","light","calm","excellent","20100528.nc",282.8110046,-103,-87.57142857,"2010_5.img",NA,"2010.img",NA
"45",438385.654,6482148.803,"2010-05-28-N","2010-05-28-N-060","2010-05-28-N-060",-60,1301.586882,"5/28/2010",20100528,2010,148,2010148,"15:09:11","Y","Single",1,1,"Ryndam","Nat","Starboard","y",5,"y",13,175.3369798,438060.4752,6486135.536,12.4037456,438062.5694,6486122.162,175.3513523,3986.47348,0.014372548,"Lower Bay","Lower Bay","Lower Bay",-97,1954.558349,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","0","none","light","calm","excellent","20100528.nc",282.803009,-64,-48.125,"2010_5.img",NA,"2010.img",NA
