"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"11",437613.8677,6497615.165,"2012-05-05-N","2012-05-05-N-028","2012-05-05-N-028",-241,2283.018081,"5/5/2012",20120505,2012,126,2012126,"15:09:56","N","MultiOb",2,1,"Carnival Spirit","Nat","Starboard","n",1,"n",0,150.4421686,437000.1882,6497975.816,19.40272026,437012.5471,6497962.132,119.9852864,694.2424023,-30.45688217,"Middle Bay","Middle Bay","Middle Bay",-248,1876.936685,5,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent","20120505.nc",279.7189941,-229,-228.1428571,"2012_5.img",0.853160024,"2012.img",2.646290064
"12",437377.2779,6489248.551,"2012-05-06-N","2012-05-06-N-002","2012-05-06-N-002",-94,2664.530547,"5/6/2012",20120506,2012,127,2012127,"7:25:03","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,355.8648552,438187.574,6488662.751,16.65268803,438184.9439,6488671.394,305.549526,992.6903726,-50.31532919,"Lower Bay","Middle Bay","Middle Bay",-98,2896.850184,5,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","moderate","strong","1'","poor","20120506.nc",279.7600098,-95,-93.33333333,"2012_5.img",NA,"2012.img",1.928910017
"13",437331.6619,6495282.349,"2012-05-06-N","2012-05-06-N-003","2012-05-06-N-003",-205,1135.01319,"5/6/2012",20120506,2012,127,2012127,"7:36:14","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,346.8695776,437580.5563,6494522.223,17.36003592,437576.6072,6494530.348,341.9582898,790.8881386,-4.911287808,"Lower Bay","Middle Bay","Middle Bay",-141,1161.465291,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","strong","1'","poor","20120506.nc",279.743988,-156,-140.8571429,"2012_5.img",0.853160024,"2012.img",2.646290064
"14",425992.4866,6511820.267,"2012-05-06-N","2012-05-06-N-006","2012-05-06-N-006",-401,2070.64808,"5/6/2012",20120506,2012,127,2012127,"8:12:12","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,316.4855119,426715.9773,6511285.196,18.33471736,426708.4609,6511290.207,306.513797,890.8326388,-9.971714939,"Middle Bay","Middle Bay","Middle Bay",-406,2139.070057,5,0,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","heavy","strong","calm","poor","20120506.nc",279.677002,-283,-300,"2012_5.img",1.011010051,"2012.img",2.090159893
"15",425852.2689,6511920.797,"2012-05-06-N","2012-05-06-N-007","2012-05-06-N-007",-406,2098.651222,"5/6/2012",20120506,2012,127,2012127,"8:13:03","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,314.2523851,426375.5658,6511627.708,18.45118007,426367.8598,6511632.423,299.2186002,590.7566109,-15.03378489,"Middle Bay","West Arm","West Arm",-406,1990.127217,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","heavy","strong","calm","poor","20120506.nc",279.677002,-283,-288.5714286,"2012_5.img",1.011010051,"2012.img",2.090159893
"16",435020.9685,6501370.911,"2012-05-06-N","2012-05-06-N-018","2012-05-06-N-018",-252,3894.565209,"5/6/2012",20120506,2012,127,2012127,"14:57:56","N","MultiOb",3,1,"Volendam","Nat","Starboard","y",1,"n",0,141.3265837,433157.9837,6502098.255,19.62126086,433165.0503,6502092.626,111.2496751,1991.307307,-30.07690865,"Middle Bay","Middle Bay","Middle Bay",-313,3164.030668,5,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","moderate","moderate","1'","good","20120506.nc",279.7309875,-279,-272.8571429,"2012_5.img",0.862219989,"2012.img",2.378499985
"17",437643.8899,6497992.738,"2012-05-06-N","2012-05-06-N-021","2012-05-06-N-021",-243,2447.913031,"5/6/2012",20120506,2012,127,2012127,"15:04:55","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,142.2885273,435793.3785,6498751.256,19.93120669,435800.3497,6498745.509,112.2116187,1991.307307,-30.07690865,"Middle Bay","Middle Bay","Middle Bay",-266,1640.764722,5,0,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","moderate","moderate","1'","good","20120506.nc",279.7380066,-223,-229.1428571,"2012_5.img",0.853160024,"2012.img",2.646290064
"18",438015.0665,6495664.374,"2012-05-06-N","2012-05-06-N-022","2012-05-06-N-022",-223,1916.475022,"5/6/2012",20120506,2012,127,2012127,"15:10:53","Y","Single",1,1,"Volendam","Nat","Starboard","n",1,"n",0,161.1632335,437532.6215,6495499.791,20.48551154,437537.3589,6495492.098,70.16918265,507.8222355,-90.99405088,"Middle Bay","Middle Bay","Middle Bay",-231,1412.921871,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","moderate","moderate","1'","good","20120506.nc",279.743988,-160,-176.1666667,"2012_5.img",0.853160024,"2012.img",2.646290064
"19",438125.9266,6487254.199,"2012-05-10-N","2012-05-10-N-002","2012-05-10-N-002",-97,2209.842622,"5/10/2012",20120510,2012,131,2012131,"6:22:38","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",1,"n",0,357.4866987,438073.8662,6486055.433,16.98974284,438069.3175,6486067.845,2.731904637,1187.703425,5.245205965,"Lower Bay","Lower Bay","Lower Bay",-97,1952.190446,5,0,"GT-Ag/To","45-45-degrees","DF-Dive-fluke-up","100","light","moderate","calm","excellent","20120510.nc",278.8970032,-121,-102.2222222,"2012_5.img",NA,"2012.img",1.928910017
"20",431799.3557,6505071.387,"2012-05-10-N","2012-05-10-N-003","2012-05-10-N-003",-328,2626.000494,"5/10/2012",20120510,2012,131,2012131,"6:56:52","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",2,"n",0,321.1722222,432763.6825,6503319.295,18.22403816,432752.6664,6503326.603,331.3487926,1988.233045,10.17657042,"Middle Bay","Middle Bay","Middle Bay",-318,3196.297459,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","1'","good","20120510.nc",278.8099976,-332,-284.5,"2012_5.img",1.383200049,"2012.img",2.053659916
"21",422376.6506,6515651.244,"2012-05-10-N","2012-05-10-N-006","2012-05-10-N-006",-414,1211.969972,"5/10/2012",20120510,2012,131,2012131,"7:24:12","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","n",1,"n",0,309.9831056,422446.9464,6514850.479,18.64710863,422434.7216,6514855.51,355.8260718,797.8499672,45.8429662,"Middle Bay","West Arm","West Arm",-416,1764.606557,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","moderate","2'","good","20120510.nc",278.7489929,-331,-252,"2012_5.img",NA,"2012.img",NA
"22",415386.2665,6519107.392,"2012-05-10-N","2012-05-10-N-026","2012-05-10-N-026",-337,1652.091912,"5/10/2012",20120510,2012,131,2012131,"12:43:36","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",1,"n",0,128.5678616,415088.9722,6520577.551,16.36792216,415101.3175,6520572.823,168.9963067,1492.877513,40.42844508,"West Arm","West Arm","West Arm",-426,1127.016725,5,0,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","light","moderate","1'","good","20120510.nc",278.7139893,-295,-296.5714286,"2012_5.img",NA,"2012.img",NA
"23",435429.8382,6500231.518,"2012-05-10-N","2012-05-10-N-028","2012-05-10-N-028",-284,2830.620257,"5/10/2012",20120510,2012,131,2012131,"13:36:29","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",1,"n",0,144.6246191,434958.4852,6501225.287,17.15539925,434969.0412,6501217.329,154.9472323,1088.189787,10.32261325,"Middle Bay","Middle Bay","Middle Bay",-252,3744.292389,5,0,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","light","moderate","1'","good","20120510.nc",278.8340149,-238,-249.2857143,"2012_5.img",0.862219989,"2012.img",2.378499985
"24",436927.5127,6500096.493,"2012-05-13-N","2012-05-13-N-009","2012-05-13-N-009",-256,2316.37165,"5/13/2012",20120513,2012,134,2012134,"7:38:56","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,322.7158129,435734.1204,6499187.892,17.97908169,435727.1923,6499193.69,53.05189753,1501.939433,90.3360846,"Middle Bay","Middle Bay","Middle Bay",-278,1967.282998,5,0,"G-Against","0-Parallel","BL-Blowing","95","none","moderate","1'","excellent","20120513.nc",278.7319946,-252,-247.1428571,"2012_5.img",0.862219989,"2012.img",2.378499985
"25",427419.6987,6510909.3,"2012-05-13-N","2012-05-13-N-010","2012-05-13-N-010",-401,2329.587741,"5/13/2012",20120513,2012,134,2012134,"7:59:01","N","MultiOb",3,1,"Volendam","Nat","Starboard","y",1,"n",0,322.4590768,428806.8248,6508249.296,18.58601583,428799.8708,6508255.063,332.5260985,2991.629985,10.06702169,"Middle Bay","Middle Bay","Middle Bay",-335,3583.497917,5,0,"U-Unsure","U-Unsure","BL-Blowing","95","none","moderate","1'","excellent","20120513.nc",278.7030029,-283,-276,"2012_5.img",1.011010051,"2012.img",2.090159893
"26",411433.0987,6522919.979,"2012-05-13-N","2012-05-13-N-014","2012-05-13-N-014",-425,1543.529368,"5/13/2012",20120513,2012,134,2012134,"8:38:32","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,298.8133209,411934.4251,6523543.206,18.69287205,411925.7419,6523545.7,218.2140894,796.3820757,-80.5992315,"West Arm","West Arm","West Arm",-422,1828.477011,5,0,"G-Against","0-Parallel","BL-Blowing","95","none","moderate","calm","excellent","20120513.nc",278.7179871,-295,-272.7142857,"2012_5.img",NA,"2012.img",NA
"27",430812.6304,6503795.491,"2012-05-17-N","2012-05-17-N-033","2012-05-17-N-033",-301,1294.240778,"5/17/2012",20120517,2012,138,2012138,"13:11:32","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",1,"n",0,141.219238,430855.1853,6505794.975,18.44557135,430866.1954,6505787.658,181.540186,1992.887846,40.32094802,"Middle Bay","Middle Bay","Middle Bay",-312,2210.615382,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","50","none","moderate","calm","excellent","20120517.nc",280.678009,-220,-188,"2012_5.img",1.383200049,"2012.img",2.053659916
"28",430128.8843,6503554.331,"2012-05-17-N","2012-05-17-N-034","2012-05-17-N-034",-125,627.9117726,"5/17/2012",20120517,2012,138,2012138,"13:13:12","Y","Single",1,1,"Norwegian Pearl","Nat","Starboard","y",2,"n",0,141.2532872,431447.621,6505057.888,18.50696834,431458.6268,6505050.565,221.6283433,2001.73174,80.37505611,"Middle Bay","Middle Bay","Middle Bay",-326,2315.647492,5,0,"G-Against","0-Parallel","BL-Blowing","50","none","moderate","calm","excellent","20120517.nc",280.6679993,-126,-109.5,"2012_5.img",1.098899961,"2012.img",2.309309959
"29",434958.4425,6500025.893,"2012-05-17-N","2012-05-17-N-035","2012-05-17-N-035",-295,2549.946303,"5/17/2012",20120517,2012,138,2012138,"13:22:06","N","MultiOb",2,1,"Norwegian Pearl","Nat","Starboard","y",2,"n",0,141.5765661,434610.8376,6501069.407,18.6857326,434621.8019,6501062.021,162.0008919,1089.444351,20.42432587,"Middle Bay","Middle Bay","Middle Bay",-298,3571.846505,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","50","none","moderate","calm","excellent","20120517.nc",280.7080078,-265,-230.8571429,"2012_5.img",0.862219989,"2012.img",2.378499985
"30",438233.7184,6486246.76,"2012-05-17-N","2012-05-17-N-039","2012-05-17-N-039",-99,1885.317169,"5/17/2012",20120517,2012,138,2012138,"13:46:41","N","MultiOb",2,1,"Norwegian Pearl","Nat","Starboard","y",1,"y",20,178.3278111,438189.9492,6487746.038,17.91261688,438194.3152,6487733.56,178.4819024,1487.322163,0.154091292,"Lower Bay","Middle Bay","Middle Bay",-96,2387.288925,5,0,"A-Away","90-Perpendicular","BL-Blowing","50","none","moderate","calm","excellent","20120517.nc",280.6830139,-122,-106.4285714,"2012_5.img",NA,"2012.img",1.928910017
"31",426504.7099,6508418.072,"2012-05-18-N","2012-05-18-N-031","2012-05-18-N-031",-138,1994.85504,"5/18/2012",20120518,2012,139,2012139,"14:19:57","Y","Single",1,1,"Sea Princess","Nat","Starboard","y",1,"n",0,140.1235305,426510.0998,6510918.015,15.18454976,426533.4915,6510897.814,180.6649861,2479.909117,40.54145556,"Middle Bay","Middle Bay","Middle Bay",-404,1804.6243,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","20120518.nc",281.1180115,-145,-145.1428571,"2012_5.img",1.011010051,"2012.img",2.090159893
"32",431595.3596,6501928.623,"2012-05-18-N","2012-05-18-N-032","2012-05-18-N-032",-40,1857.7844,"5/18/2012",20120518,2012,139,2012139,"14:38:42","Y","Single",1,1,"Sea Princess","Nat","Starboard","y",2,"n",0,141.3881814,431990.2572,6503889.185,15.46809583,432013.1974,6503868.472,192.1556256,1984.339202,50.76744419,"Middle Bay","Middle Bay","Middle Bay",-320,2475.521014,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","20120518.nc",281.1919861,-86,-127.2857143,"2012_5.img",1.098899961,"2012.img",2.309309959
"33",435045.3005,6497513.72,"2012-05-18-N","2012-05-18-N-033","2012-05-18-N-033",-188,267.0635454,"5/18/2012",20120518,2012,139,2012139,"14:44:15","N","MultiOb",2,1,"Sea Princess","Nat","Starboard","y",2,"n",0,141.8148069,433640.907,6501788.931,15.63246442,433663.6923,6501768.048,162.0086102,4473.04662,20.19380331,"Middle Bay","Middle Bay","Middle Bay",-314,3250.224798,5,0,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","good","20120518.nc",281.2369995,7,-109.8333333,"2012_5.img",0.853160024,"2012.img",2.646290064
"34",435761.2528,6497137.582,"2012-05-18-N","2012-05-18-N-034","2012-05-18-N-034",-238,381.7808955,"5/18/2012",20120518,2012,139,2012139,"14:47:44","N","MultiOb",2,1,"Sea Princess","Nat","Starboard","y",1,"n",0,141.8888855,434673.2513,6500464.141,15.49153693,434696.0096,6500443.229,162.1384913,3473.045861,20.24960578,"Middle Bay","Middle Bay","Middle Bay",-303,2972.410776,5,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","none","moderate","calm","good","20120518.nc",281.2470093,-141,-74.85714286,"2012_5.img",0.853160024,"2012.img",2.646290064
"35",435938.2217,6499670.986,"2012-05-19-N","2012-05-19-N-003","2012-05-19-N-003",-271,2488.598726,"5/19/2012",20120519,2012,140,2012140,"6:41:42","N","MultiOb",2,1,"Coral Princess","Nat","Starboard","y",1,"n",0,345.5643999,438006.5614,6495118.877,17.84382506,437999.6674,6495133.624,335.5664239,4983.694909,-9.997975988,"Lower Bay","Middle Bay","Middle Bay",-198,1734.451303,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","moderate","calm","excellent","20120519.nc",281.4559937,-244,-240,"2012_5.img",0.862219989,"2012.img",2.378499985
"36",427519.0961,6508461.749,"2012-05-19-N","2012-05-19-N-005","2012-05-19-N-005",-250,2801.866489,"5/19/2012",20120519,2012,140,2012140,"7:03:20","N","MultiOb",2,1,"Coral Princess","Nat","Starboard","y",1,"n",0,322.4579519,431207.9407,6505086.522,18.20512298,431195.8125,6505097.381,312.4599759,4983.694909,-9.997975988,"Middle Bay","Middle Bay","Middle Bay",-330,2133.320871,5,0,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","calm","excellent","20120519.nc",281.355011,-258,-253.8571429,"2012_5.img",1.011010051,"2012.img",2.090159893
"37",436958.3801,6494351.46,"2012-05-21-N","2012-05-21-N-003","2012-05-21-N-003",-129,516.8466918,"5/21/2012",20120521,2012,142,2012142,"7:36:50","N","MultiOb",2,1,"Amsterdam","Nat","Starboard","y",1,"n",0,359.5652134,438354.9345,6490603.206,14.86309188,438352.8116,6490619.39,339.5125588,3984.066497,-20.0526546,"Lower Bay","Middle Bay","Middle Bay",-50,2305.163908,5,0,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","light","strong","2'","good","20120521.nc",281.3150024,-103,-54.14285714,"2012_5.img",0.853160024,"2012.img",2.646290064
"38",437409.9478,6496460.466,"2012-05-21-N","2012-05-21-N-004","2012-05-21-N-004",-239,1745.120377,"5/21/2012",20120521,2012,142,2012142,"7:38:54","N","MultiOb",2,1,"Amsterdam","Nat","Starboard","y",2,"n",0,359.0288762,438361.5147,6491551.872,14.85300627,438359.2404,6491568.035,349.0191789,4983.676389,-10.00969728,"Lower Bay","Middle Bay","Middle Bay",-102,1950.847509,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","light","strong","2'","good","20120521.nc",281.3059998,-217,-201.5714286,"2012_5.img",0.853160024,"2012.img",2.646290064
"39",437186.9256,6497797.736,"2012-05-21-N","2012-05-21-N-006","2012-05-21-N-006",-241,1951.546618,"5/21/2012",20120521,2012,142,2012142,"7:44:04","Y","Single",1,1,"Amsterdam","Nat","Starboard","y",2,"n",0,352.1523351,438076.358,6493897.905,14.90691585,438072.1648,6493913.68,347.1606838,3983.659252,-4.991651326,"Lower Bay","Middle Bay","Middle Bay",-132,1532.198282,5,0,"U-Unsure","U-Unsure","BL-Blowing","100","light","strong","2'","good","20120521.nc",281.302002,-240,-230.1428571,"2012_5.img",0.853160024,"2012.img",2.646290064
"40",437411.84,6495966.385,"2012-05-21-N","2012-05-21-N-008","2012-05-21-N-008",-236,1500.878874,"5/21/2012",20120521,2012,142,2012142,"7:46:56","N","MultiOb",3,1,"Amsterdam","Nat","Starboard","y",1,"n",0,352.5358814,437894.8671,6495207.135,14.85962569,437890.7796,6495222.938,327.2097513,884.361895,-25.32613014,"Lower Bay","Middle Bay","Middle Bay",-198,1643.783713,5,0,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","light","strong","2'","good","20120521.nc",281.3089905,-156,-184.625,"2012_5.img",0.853160024,"2012.img",2.646290064
"41",434875.2853,6502773.442,"2012-05-21-N","2012-05-21-N-011","2012-05-21-N-011",-307,3454.719196,"5/21/2012",20120521,2012,142,2012142,"7:58:12","Y","Single",1,1,"Amsterdam","Nat","Starboard","y",1,"n",0,320.7720836,435612.6152,6499865.501,15.66152282,435600.8209,6499876.786,345.9382268,2986.138105,25.16614324,"Middle Bay","Middle Bay","Middle Bay",-289,2532.920124,5,0,"U-Unsure","U-Unsure","BL-Blowing","100","light","strong","2'","good","20120521.nc",281.2850037,-305,-286.4285714,"2012_5.img",0.862219989,"2012.img",2.378499985
"42",437971.0069,6498874.915,"2012-05-21-N","2012-05-21-N-029","2012-05-21-N-029",-241,2098.660767,"5/21/2012",20120521,2012,142,2012142,"15:07:30","Y","Single",1,1,"Amsterdam","Nat","Starboard","y",1,"n",0,142.4033371,433999.1286,6501912.012,17.96035941,434010.5969,6501900.397,127.3773436,4983.812376,-15.0259935,"Middle Bay","Middle Bay","Middle Bay",-266,3587.138272,5,0,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","none","light","1'","excellent","20120521.nc",281.2969971,-238,-221,"2012_5.img",0.862219989,"2012.img",2.378499985
"43",438418.6409,6499927.969,"2012-05-21-N","2012-05-21-N-030","2012-05-21-N-030",-240,1057.653676,"5/21/2012",20120521,2012,142,2012142,"15:09:18","Y","Single",1,1,"Amsterdam","Nat","Starboard","y",1,"n",0,142.4397009,434602.5362,6501126.768,17.70683246,434613.9971,6501115.145,107.3296735,3985.561808,-35.11002745,"Middle Bay","Middle Bay","Middle Bay",-260,3592.768328,5,0,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","1'","excellent","20120521.nc",281.2919922,-211,-197,"2012_5.img",0.862219989,"2012.img",2.378499985
"44",437938.1705,6501241.691,"2012-05-21-N","2012-05-21-N-031","2012-05-21-N-031",-215,1100.683364,"5/21/2012",20120521,2012,142,2012142,"15:10:32","Y","Single",1,1,"Amsterdam","Nat","Starboard","y",2,"n",0,142.6062108,435008.1205,6500597.81,17.46773493,435019.5476,6500586.154,77.34117813,2991.335471,-65.26503268,"Middle Bay","Middle Bay","Middle Bay",-288,3123.87674,5,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","light","1'","excellent","20120521.nc",281.2879944,-225,-179.4285714,"2012_5.img",0.862219989,"2012.img",2.378499985
