"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"33",456340.2161,6461225.481,"2009-05-24-K","2009-05-24-K-019","2009-05-24-K-019",-137,2166.077783,"5/24/2009",20090524,2009,144,2009144,"6:11:37","Y","Single",1,1,"Volendam","Karin","Starboard","y",1,"n",0,285.7591174,455871.7407,6462650.357,18.67390686,455863.6811,6462650.554,161.5103963,1502.636592,-124.2487211,"East Icy","Outside","Outside",-126,2501.142964,5,0,"G-Against","0-Parallel","BL-Blowing","70","none","strong","1'","excellent","20090524.nc",280.4970093,-141,-136.5714286,"2009_5.img",NA,"2009.img",31.71414948
"34",443358.4699,6469944.759,"2009-05-24-K","2009-05-24-K-026","2009-05-24-K-026",-71,3217.60083,"5/24/2009",20090524,2009,144,2009144,"6:43:08","Y","Single",1,1,"Volendam","Karin","Starboard","y",2,"n",0,346.5167931,444354.8336,6469861.092,11.64226374,444351.0677,6469868.22,274.4093151,995.5443879,-72.10747795,"Lower Bay","Outside","Lower Bay",-69,2417.596379,5,0,"W-With","0-Parallel","BL-Blowing","70","none","strong","1'","excellent","20090524.nc",280.7269897,-67,-64.875,"2009_5.img",4.383969784,"2009.img",5.645699978
"35",442680.3662,6472576.959,"2009-05-24-K","2009-05-24-K-069","2009-05-24-K-069",-62,3405.861861,"5/24/2009",20090524,2009,144,2009144,"16:09:25","N","MultiOb",4,1,"Volendam","Karin","Starboard","y",1,"y",20,167.4999112,442401.2601,6477569.137,8.03204649,442404.9031,6477561.945,176.8371351,4992.590997,9.337223942,"Lower Bay","Lower Bay","Lower Bay",-54,2645.176543,5,0,"A-Away","90-Perpendicular","BL-Blowing","40","none","light","1'","excellent","20090524.nc",280.7590027,-65,-64,"2009_5.img",NA,"2009.img",3.132679939
"36",441983.6311,6473727.51,"2009-05-24-K","2009-05-24-K-071","2009-05-24-K-071",-59,3312.164189,"5/24/2009",20090524,2009,144,2009144,"16:15:08","Y","Single",1,1,"Volendam","Karin","Starboard","y",2,"y",20,168.398375,442706.1956,6476120.76,12.80186538,442709.7254,6476113.511,196.925757,2494.035513,28.52738203,"Lower Bay","Lower Bay","Lower Bay",-61,3861.501469,5,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","40","none","light","1'","excellent","20090524.nc",280.7839966,-68,-62.125,"2009_5.img",NA,"2009.img",3.132679939
"37",442931.8647,6470734.962,"2009-05-24-K","2009-05-24-K-074","2009-05-24-K-074",-70,3330.39508,"5/24/2009",20090524,2009,144,2009144,"16:21:25","Y","Single",1,1,"Volendam","Karin","Starboard","y",1,"y",20,167.9268422,443422.6442,6473084.19,16.25765195,443426.2335,6473076.971,191.9194379,2393.61882,23.99259576,"Lower Bay","Lower Bay","Lower Bay",-67,2921.973119,5,0,"","","SA-Surface-active","40","none","light","1'","excellent","20090524.nc",280.7340088,-68,-67.125,"2009_5.img",4.383969784,"2009.img",5.645699978
"38",442287.8059,6465121.634,"2009-05-24-K","2009-05-24-K-077","2009-05-24-K-077",-30,3141.801344,"5/24/2009",20090524,2009,144,2009144,"16:36:38","N","MultiOb",2,1,"Volendam","Karin","Starboard","y",1,"n",0,250.1872983,442013.8095,6466289.823,20.17252283,442007.1397,6466285.294,166.4396832,1197.029587,-83.74761506,"Lower Bay","Outside","Outside",-32,3279.351868,5,0,"WT-With/To","45-45-degrees","BL-Blowing","40","none","light","1'","excellent","20090524.nc",280.7250061,-29,-27.71428571,"2009_5.img",NA,"2009.img",2.750649929
"39",417012.8189,6518825.135,"2009-05-25-N","2009-05-25-N-005","2009-05-25-N-005",-429,1945.230747,"5/25/2009",20090525,2009,145,2009145,"8:48:34","N","MultiOb",2,1,"Zaandam","Nat","Starboard","y",1,"n",0,308.2754499,420681.4517,6515427.944,17.09504721,420668.8996,6515436.575,312.82524,4984.904239,4.549790058,"Middle Bay","West Arm","West Arm",-375,2609.162428,5,0,"U-Unsure","U-Unsure","BL-Blowing","50","none","strong","1'","excellent","20090525.nc",281.3519897,-207,-241.5714286,"2009_5.img",NA,"2009.img",NA
"40",438039.1665,6483524.034,"2009-05-27-K","2009-05-27-K-034","2009-05-27-K-034",-84,1872.777302,"5/27/2009",20090527,2009,147,2009147,"7:22:31","Y","Single",1,1,"Zuiderdam","Karin","Port","y",1,"y",20,344.7723619,438987.1631,6482361.675,12.43156664,438986.7414,6482378.454,320.4039077,1486.69172,-24.36845421,"Lower Bay","Lower Bay","Lower Bay",-86,1910.122141,5,0,"GA-Ag/Away","45-45-degrees","DN-Dive-no-fluke","100","light","light","1'","good","20090527.nc",281.2390137,-92,-79.75,"2009_5.img",NA,"2009.img",2.13854003
"41",439056.3737,6494372.111,"2009-05-27-K","2009-05-27-K-062","2009-05-27-K-062",-87,2545.856877,"5/27/2009",20090527,2009,147,2009147,"15:44:05","Y","Single",1,1,"Zuiderdam","Karin","Port","n",1,"n",0,192.7461048,438434.6952,6494659.366,17.67639937,438427.1975,6494644.351,113.3977858,685.5488877,-79.34831898,"Lower Bay","Middle Bay","Middle Bay",-122,2009.161673,5,0,"W-With","0-Parallel","SA-Surface-active","95","none","moderate","1'","excellent","20090527.nc",281.2579956,-38,-67.71428571,"2009_5.img",3.74368,"2009.img",4.481979847
"42",439323.1189,6483803.392,"2009-05-27-K","2009-05-27-K-069","2009-05-27-K-069",-88,1890.785436,"5/27/2009",20090527,2009,147,2009147,"16:04:50","Y","Single",1,1,"Zuiderdam","Karin","Port","y",1,"y",20,168.3549575,438682.6464,6484282.527,15.05717187,438682.0189,6484265.755,125.7992253,790.4356762,-42.55573221,"Lower Bay","Lower Bay","Lower Bay",-90,1912.026013,5,0,"G-Against","0-Parallel","BL-Blowing","95","none","moderate","1'","excellent","20090527.nc",281.2309875,-67,-72,"2009_5.img",NA,"2009.img",NA
"43",441358.7302,6475268.791,"2009-05-27-K","2009-05-27-K-073","2009-05-27-K-073",-60,2924.333312,"5/27/2009",20090527,2009,147,2009147,"16:25:40","Y","Single",1,1,"Zuiderdam","Karin","Port","y",1,"y",20,149.2625371,442569.351,6478013.636,6.773334156,442574.2439,6477997.581,204.0101286,2987.26783,54.74759146,"Lower Bay","Lower Bay","Lower Bay",-52,2173.385451,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","95","none","moderate","1'","excellent","20090527.nc",281.1990051,-64,-64.42857143,"2009_5.img",NA,"2009.img",3.132679939
"44",441700.8544,6475090.227,"2009-05-27-K","2009-05-27-K-074","2009-05-27-K-074",-61,3186.591791,"5/27/2009",20090527,2009,147,2009147,"16:32:53","N","MultiOb",4,1,"Zuiderdam","Karin","Port","y",1,"y",20,189.9353617,442486.6229,6475708.566,13.83201253,442479.8705,6475693.201,232.2594414,985.1106786,42.32407971,"Lower Bay","Lower Bay","Lower Bay",-60,4134.788146,5,0,"GA-Ag/Away","45-45-degrees","BL-Blowing","95","none","moderate","1'","excellent","20090527.nc",281.1950073,-72,-65.85714286,"2009_5.img",NA,"2009.img",3.132679939
"45",440676.3536,6473100.378,"2009-05-27-K","2009-05-27-K-078","2009-05-27-K-078",-58,1894.03205,"5/27/2009",20090527,2009,147,2009147,"16:36:02","N","MultiOb",2,1,"Zuiderdam","Karin","Port","y",1,"y",20,187.6173125,442269.3686,6474309.542,15.33421151,442263.2432,6474293.916,233.0522851,1985.636535,45.43497256,"Lower Bay","Lower Bay","Lower Bay",-61,3618.624087,5,0,"U-Unsure","U-Unsure","BL-Blowing","95","none","moderate","1'","excellent","20090527.nc",281.1990051,-58,-61.83333333,"2009_5.img",NA,"2009.img",3.132679939
